timestamp,apartment_id,room,window_open,presence,temperature,humidity,co2,pm25,co,tvoc,temp_ext,humidity_ext
2025-12-27T20:40:00,APT_102,salon,True,True,17.4,51.9,993.0,42.37,0.66,471.41,10.6,56.3
2025-12-27T20:40:00,APT_102,sdb,False,True,18.6,79.4,,39.88,0.69,818.82,10.6,56.3
2025-12-27T20:50:00,APT_102,chambre,False,True,18.7,46.1,,39.47,0.69,427.11,10.9,54.4
2025-12-27T20:50:00,APT_102,cuisine,False,True,18.9,80.7,,404.24,16.3,3661.19,10.9,54.4
2025-12-27T20:50:00,APT_102,salon,True,True,16.6,51.8,944.0,43.12,0.75,410.62,10.9,54.4
2025-12-27T20:50:00,APT_102,sdb,False,True,18.6,80.6,,40.58,0.68,1149.81,10.9,54.4
2025-12-27T21:00:00,APT_102,chambre,False,True,18.7,45.5,,40.01,0.69,428.68,10.0,57.4
2025-12-27T21:00:00,APT_102,cuisine,False,True,18.9,79.0,,387.9,15.51,3601.31,10.0,57.4
2025-12-27T21:00:00,APT_102,salon,True,True,15.8,51.3,873.0,39.72,0.74,367.51,10.0,57.4
2025-12-27T21:00:00,APT_102,sdb,False,True,18.6,80.0,,40.56,0.68,1140.03,10.0,57.4
2025-12-27T21:10:00,APT_102,chambre,False,True,18.7,45.1,,39.61,0.7,427.52,10.4,54.9
2025-12-27T21:10:00,APT_102,cuisine,False,True,18.8,78.0,,372.77,14.78,3538.46,10.4,54.9
2025-12-27T21:10:00,APT_102,salon,True,True,15.2,50.8,814.0,37.78,0.79,336.31,10.4,54.9
2025-12-27T21:10:00,APT_102,sdb,False,True,18.6,79.9,,40.25,0.69,1124.08,10.4,54.9
2025-12-27T21:20:00,APT_102,chambre,False,True,18.7,45.9,,39.3,0.69,428.82,10.4,57.7
2025-12-27T21:20:00,APT_102,cuisine,False,True,18.8,77.9,,357.26,14.09,3476.98,10.4,57.7
2025-12-27T21:20:00,APT_102,salon,True,True,14.9,52.1,765.0,40.63,0.73,303.6,10.4,57.7
2025-12-27T21:20:00,APT_102,sdb,False,True,18.5,79.9,,40.45,0.68,1483.94,10.4,57.7
2025-12-27T21:30:00,APT_102,chambre,False,True,18.7,45.8,,39.62,0.7,432.71,10.3,58.3
2025-12-27T21:30:00,APT_102,cuisine,False,True,18.8,77.4,,342.93,13.41,3417.22,10.3,58.3
2025-12-27T21:30:00,APT_102,salon,True,True,14.6,51.9,734.0,38.42,0.61,276.9,10.3,58.3
2025-12-27T21:30:00,APT_102,sdb,False,True,18.5,79.0,,40.72,0.68,1461.52,10.3,58.3
2025-12-27T21:40:00,APT_102,chambre,False,True,18.6,45.7,,38.86,0.7,430.9,10.2,56.9
2025-12-27T21:40:00,APT_102,cuisine,False,True,18.7,77.4,,329.74,12.78,3359.79,10.2,56.9
2025-12-27T21:40:00,APT_102,salon,True,True,14.4,51.4,673.0,36.35,0.64,254.27,10.2,56.9
2025-12-27T21:40:00,APT_102,sdb,False,True,18.6,77.2,,40.35,0.68,1447.14,10.2,56.9
2025-12-27T21:50:00,APT_102,chambre,False,True,18.5,45.9,,38.5,0.7,431.41,10.2,54.6
2025-12-27T21:50:00,APT_102,cuisine,False,True,18.6,77.2,,317.19,12.16,3306.64,10.2,54.6
2025-12-27T21:50:00,APT_102,salon,False,True,14.9,51.6,685.0,35.92,0.63,259.52,10.2,54.6
2025-12-27T21:50:00,APT_102,sdb,False,True,18.6,76.4,,40.77,0.68,1426.86,10.2,54.6
2025-12-27T22:00:00,APT_102,chambre,False,True,18.4,45.6,,38.28,0.71,438.11,9.5,59.5
2025-12-27T22:00:00,APT_102,cuisine,False,True,18.6,76.4,,304.21,11.6,3253.97,9.5,59.5
2025-12-27T22:00:00,APT_102,salon,False,True,15.2,51.0,704.0,54.79,0.64,268.79,9.5,59.5
2025-12-27T22:00:00,APT_102,sdb,False,True,18.5,75.7,,40.42,0.69,1408.42,9.5,59.5
2025-12-27T22:10:00,APT_102,chambre,False,True,18.5,45.9,,37.79,0.72,441.53,9.8,58.8
2025-12-27T22:10:00,APT_102,cuisine,False,True,18.5,74.8,,292.06,11.07,3201.13,9.8,58.8
2025-12-27T22:10:00,APT_102,salon,False,True,15.6,51.2,720.0,54.58,0.66,277.07,9.8,58.8
2025-12-27T22:10:00,APT_102,sdb,False,True,18.6,74.1,,39.9,0.67,1391.19,9.8,58.8
2025-12-27T22:20:00,APT_102,chambre,False,True,18.5,46.6,,37.99,0.73,441.55,9.6,58.9
2025-12-27T22:20:00,APT_102,cuisine,False,True,18.4,74.8,,280.48,10.56,3150.29,9.6,58.9
2025-12-27T22:20:00,APT_102,salon,False,True,15.9,50.7,738.0,62.81,0.67,286.35,9.6,58.9
2025-12-27T22:20:00,APT_102,sdb,False,True,18.6,74.1,,39.86,0.68,1377.58,9.6,58.9
2025-12-27T22:30:00,APT_102,chambre,False,True,18.4,46.9,,37.81,0.72,446.49,9.5,58.6
2025-12-27T22:30:00,APT_102,cuisine,False,True,18.5,73.2,,269.23,10.07,3097.36,9.5,58.6
2025-12-27T22:30:00,APT_102,salon,False,True,16.0,50.2,750.0,61.23,0.66,292.99,9.5,58.6
2025-12-27T22:30:00,APT_102,sdb,False,True,18.6,73.3,,39.86,0.69,1366.26,9.5,58.6
2025-12-27T22:40:00,APT_102,chambre,False,True,18.4,47.1,,37.25,0.71,453.36,9.8,57.1
2025-12-27T22:40:00,APT_102,cuisine,False,True,18.5,71.6,,258.18,9.6,3051.76,9.8,57.1
2025-12-27T22:40:00,APT_102,salon,False,True,16.2,49.5,763.0,60.86,0.65,297.65,9.8,57.1
2025-12-27T22:40:00,APT_102,sdb,False,True,18.6,72.2,,40.4,0.7,1352.93,9.8,57.1
2025-12-27T22:50:00,APT_102,chambre,False,True,18.4,47.9,,37.81,0.69,458.74,9.8,55.6
2025-12-27T22:50:00,APT_102,cuisine,False,True,18.5,71.1,,247.9,9.15,2998.7,9.8,55.6
2025-12-27T22:50:00,APT_102,salon,False,True,16.4,49.5,777.0,59.15,0.66,303.83,9.8,55.6
2025-12-27T22:50:00,APT_102,sdb,False,True,18.5,70.6,,40.16,0.68,1341.68,9.8,55.6
2025-12-27T23:00:00,APT_102,chambre,False,True,18.4,48.1,,38.3,0.67,456.61,9.2,58.0
2025-12-27T23:00:00,APT_102,cuisine,False,True,18.5,69.8,,238.44,8.73,2952.65,9.2,58.0
2025-12-27T23:00:00,APT_102,salon,False,True,16.6,48.5,780.0,57.92,0.68,312.78,9.2,58.0
2025-12-27T23:00:00,APT_102,sdb,False,True,18.5,70.3,,39.58,0.67,1323.52,9.2,58.0
2025-12-27T23:10:00,APT_102,chambre,False,True,18.4,47.5,,37.67,0.69,453.47,9.1,60.4
2025-12-27T23:10:00,APT_102,cuisine,False,True,18.4,68.3,,229.8,8.33,2905.19,9.1,60.4
2025-12-27T23:10:00,APT_102,salon,False,True,16.7,48.0,782.0,56.6,0.69,316.32,9.1,60.4
2025-12-27T23:10:00,APT_102,sdb,False,True,18.5,70.7,,39.65,0.65,1311.72,9.1,60.4
2025-12-27T23:20:00,APT_102,chambre,False,True,18.4,46.9,,38.02,0.7,450.73,8.8,59.0
2025-12-27T23:20:00,APT_102,cuisine,False,True,18.4,68.3,,220.76,7.94,2853.77,8.8,59.0
2025-12-27T23:20:00,APT_102,salon,False,True,16.8,47.8,785.0,55.42,0.7,320.38,8.8,59.0
2025-12-27T23:20:00,APT_102,sdb,False,True,18.5,70.8,,39.49,0.67,1295.43,8.8,59.0
2025-12-27T23:30:00,APT_102,chambre,False,True,18.4,47.1,,37.85,0.69,449.35,8.8,57.5
2025-12-27T23:30:00,APT_102,cuisine,False,True,18.5,67.2,,212.71,7.57,2807.78,8.8,57.5
2025-12-27T23:30:00,APT_102,salon,False,True,16.9,47.3,784.0,54.79,0.7,329.5,8.8,57.5
2025-12-27T23:30:00,APT_102,sdb,False,True,18.4,70.6,,39.87,0.66,1284.56,8.8,57.5
2025-12-27T23:40:00,APT_102,chambre,False,True,18.4,48.0,,38.16,0.69,453.21,9.0,58.1
2025-12-27T23:40:00,APT_102,cuisine,False,True,18.5,67.3,,205.38,7.22,2758.88,9.0,58.1
2025-12-27T23:40:00,APT_102,salon,False,True,17.0,48.0,783.0,53.99,0.7,337.23,9.0,58.1
2025-12-27T23:40:00,APT_102,sdb,False,True,18.3,70.4,,39.28,0.68,1270.82,9.0,58.1
2025-12-27T23:50:00,APT_102,chambre,False,True,18.4,47.2,,38.5,0.69,454.3,9.0,58.8
2025-12-27T23:50:00,APT_102,cuisine,False,True,18.4,66.3,,197.93,6.91,2711.66,9.0,58.8
2025-12-27T23:50:00,APT_102,salon,False,True,17.0,47.2,782.0,53.4,0.69,340.74,9.0,58.8
2025-12-27T23:50:00,APT_102,sdb,False,True,18.3,69.2,,39.46,0.69,1260.53,9.0,58.8
