apartment_id,room,temp_start,temp_end,temp_preference,temp_ext,humidity_ext,delta_temp,hour,day_of_week,is_weekend,timestamp,duration_min
APT_104,studio,20.9,22.0,22.0,10.9,64.7,1.1000000000000014,16,4,0,2024-12-27 16:20:00,50.0
APT_104,studio,21.7,22.0,22.0,8.8,59.5,0.3000000000000007,17,4,0,2024-12-27 17:30:00,50.0
APT_104,studio,20.9,22.0,22.0,12.7,71.3,1.1000000000000014,15,5,1,2024-12-28 15:40:00,50.0
APT_104,studio,21.7,22.0,22.0,11.2,69.3,0.3000000000000007,16,5,1,2024-12-28 16:50:00,30.0
APT_104,studio,21.6,22.0,22.0,10.3,65.7,0.3999999999999986,17,5,1,2024-12-28 17:40:00,30.0
APT_104,studio,21.6,22.0,22.0,9.4,62.5,0.3999999999999986,18,5,1,2024-12-28 18:30:00,30.0
APT_104,studio,21.7,22.0,22.0,8.2,63.0,0.3000000000000007,19,5,1,2024-12-28 19:20:00,30.0
APT_104,studio,20.5,22.0,22.0,11.0,69.3,1.5,16,6,1,2024-12-29 16:40:00,70.0
APT_104,studio,21.5,22.0,22.0,9.6,70.7,0.5,18,6,1,2024-12-29 18:10:00,40.0
APT_104,studio,21.6,22.0,22.0,9.2,69.2,0.3999999999999986,19,6,1,2024-12-29 19:10:00,70.0
APT_104,studio,20.4,22.0,22.0,11.2,76.2,1.6000000000000014,15,4,0,2025-01-03 15:50:00,90.0
APT_104,studio,21.7,22.0,22.0,9.5,76.0,0.3000000000000007,17,4,0,2025-01-03 17:40:00,20.0
APT_104,studio,21.7,22.0,22.0,9.0,75.3,0.3000000000000007,18,4,0,2025-01-03 18:20:00,20.0
APT_104,studio,21.5,22.0,22.0,8.7,74.0,0.5,19,4,0,2025-01-03 19:00:00,30.0
APT_104,studio,21.5,22.0,22.0,8.2,74.0,0.5,19,4,0,2025-01-03 19:50:00,30.0
APT_104,studio,19.4,20.5,22.0,11.9,44.7,1.1000000000000014,11,5,1,2025-01-04 11:20:00,100.0
APT_104,studio,21.7,22.0,22.0,8.8,71.8,0.3000000000000007,17,5,1,2025-01-04 17:50:00,70.0
APT_104,studio,21.2,22.0,22.0,11.7,90.3,0.8000000000000007,16,6,1,2025-01-05 16:50:00,60.0
APT_104,studio,21.6,22.0,22.0,11.0,90.2,0.3999999999999986,18,6,1,2025-01-05 18:10:00,40.0
APT_104,studio,21.8,22.1,22.0,10.9,91.0,0.3000000000000007,19,6,1,2025-01-05 19:10:00,20.0
APT_104,studio,18.0,22.1,22.0,13.3,72.0,4.100000000000001,18,3,0,2025-01-09 18:00:00,100.0
APT_104,studio,21.6,22.1,22.0,11.6,77.3,0.5,16,4,0,2025-01-10 16:50:00,30.0
APT_104,studio,21.7,22.1,22.0,11.4,82.0,0.40000000000000213,19,4,0,2025-01-10 19:20:00,20.0
APT_104,studio,21.8,22.1,22.0,10.5,84.0,0.3000000000000007,17,5,1,2025-01-11 17:00:00,30.0
APT_104,studio,21.7,22.0,22.0,9.9,86.5,0.3000000000000007,17,5,1,2025-01-11 17:50:00,20.0
APT_104,studio,21.6,22.0,22.0,9.6,86.5,0.3999999999999986,18,5,1,2025-01-11 18:30:00,50.0
APT_104,studio,19.2,19.8,22.0,11.1,53.0,0.6000000000000014,11,6,1,2025-01-12 11:30:00,50.0
APT_104,studio,21.0,22.0,22.0,8.6,72.5,1.0,16,6,1,2025-01-12 16:30:00,90.0
APT_104,studio,21.5,22.0,22.0,6.9,76.0,0.5,18,6,1,2025-01-12 18:20:00,50.0
APT_104,studio,20.5,20.8,22.0,11.8,50.0,0.3000000000000007,11,4,0,2025-01-17 11:30:00,60.0
APT_104,studio,20.5,22.0,22.0,10.6,69.7,1.5,16,4,0,2025-01-17 16:10:00,90.0
APT_104,studio,20.7,22.0,22.0,13.6,53.0,1.3000000000000007,15,5,1,2025-01-18 15:50:00,50.0
APT_104,studio,21.8,22.1,22.0,12.2,58.0,0.3000000000000007,17,5,1,2025-01-18 17:00:00,20.0
APT_104,studio,21.8,22.1,22.0,11.7,57.3,0.3000000000000007,17,5,1,2025-01-18 17:40:00,20.0
APT_104,studio,20.7,22.0,22.0,13.3,58.7,1.3000000000000007,15,6,1,2025-01-19 15:20:00,70.0
APT_104,studio,21.6,22.0,22.0,11.7,65.3,0.3999999999999986,17,6,1,2025-01-19 17:40:00,30.0
APT_104,studio,21.6,22.1,22.0,10.6,68.0,0.5,19,6,1,2025-01-19 19:00:00,60.0
APT_104,studio,20.3,20.7,22.0,12.0,76.0,0.3999999999999986,10,4,0,2025-01-24 10:50:00,80.0
APT_104,studio,21.1,22.0,22.0,9.3,87.7,0.8999999999999986,16,4,0,2025-01-24 16:40:00,70.0
APT_104,studio,21.4,22.0,22.0,8.5,87.2,0.6000000000000014,18,4,0,2025-01-24 18:10:00,40.0
APT_104,studio,21.5,22.0,22.0,8.6,82.5,0.5,19,4,0,2025-01-24 19:10:00,40.0
APT_104,studio,21.7,22.1,22.0,8.6,79.5,0.40000000000000213,20,4,0,2025-01-24 20:10:00,30.0
APT_104,studio,21.7,22.0,22.0,12.2,91.2,0.3000000000000007,20,5,1,2025-01-25 20:10:00,20.0
APT_104,studio,20.5,21.2,22.0,14.9,52.0,0.6999999999999993,11,6,1,2025-01-26 11:20:00,70.0
APT_104,studio,20.8,21.1,22.0,14.1,51.8,0.3000000000000007,15,6,1,2025-01-26 15:10:00,60.0
APT_104,studio,21.0,22.0,22.0,12.2,61.8,1.0,16,6,1,2025-01-26 16:50:00,60.0
APT_104,studio,21.6,22.0,22.0,11.0,71.2,0.3999999999999986,18,6,1,2025-01-26 18:10:00,40.0
APT_104,studio,21.7,22.1,22.0,10.6,71.7,0.40000000000000213,19,6,1,2025-01-26 19:10:00,30.0
APT_201,chambre,18.1,18.7,21.5,14.9,72.7,0.5999999999999979,10,5,1,2024-11-16 10:40:00,60.0
APT_201,chambre,18.2,18.8,21.5,15.0,59.5,0.6000000000000014,10,6,1,2024-11-17 10:30:00,50.0
APT_201,chambre,18.6,19.0,21.5,13.1,66.5,0.3999999999999986,10,5,1,2024-11-30 10:50:00,110.0
APT_201,chambre,17.4,18.0,21.5,11.0,51.5,0.6000000000000014,10,6,1,2024-12-08 10:30:00,60.0
APT_201,chambre,18.0,18.5,21.5,11.3,80.7,0.5,10,5,1,2024-12-14 10:20:00,80.0
APT_201,chambre,18.3,18.8,21.5,13.4,49.5,0.5,10,6,1,2024-12-15 10:50:00,90.0
APT_201,chambre,18.4,19.1,21.5,15.1,61.7,0.7000000000000028,11,6,1,2024-12-22 11:20:00,70.0
APT_201,chambre,18.6,19.0,21.5,15.2,52.5,0.3999999999999986,11,5,1,2024-12-28 11:10:00,70.0
APT_201,chambre,18.3,19.2,21.5,15.3,47.0,0.8999999999999986,11,6,1,2024-12-29 11:00:00,110.0
APT_201,chambre,17.0,17.7,21.5,12.8,79.5,0.6999999999999993,10,6,1,2025-01-05 10:10:00,40.0
APT_201,chambre,18.1,18.8,21.5,13.4,86.0,0.6999999999999993,12,6,1,2025-01-05 12:50:00,80.0
APT_201,chambre,17.7,18.0,21.5,11.8,72.8,0.3000000000000007,12,5,1,2025-01-11 12:10:00,50.0
APT_201,chambre,15.9,16.5,21.5,11.0,52.3,0.5999999999999996,11,6,1,2025-01-12 11:10:00,30.0
APT_201,chambre,17.0,17.6,21.5,11.2,53.7,0.6000000000000014,11,6,1,2025-01-12 11:50:00,50.0
APT_201,chambre,18.5,18.9,21.5,14.1,81.0,0.3999999999999986,11,5,1,2025-01-25 11:00:00,70.0
APT_201,cuisine,19.5,19.8,21.5,18.8,50.0,0.3000000000000007,10,5,1,2024-11-09 10:30:00,70.0
APT_201,cuisine,19.4,19.7,21.5,17.9,61.5,0.3000000000000007,12,5,1,2024-11-09 12:30:00,70.0
APT_201,cuisine,19.5,19.8,21.5,18.8,57.7,0.3000000000000007,10,6,1,2024-11-10 10:10:00,70.0
APT_201,cuisine,18.2,18.8,21.5,15.4,69.0,0.6000000000000014,12,5,1,2024-11-16 12:50:00,70.0
APT_201,cuisine,17.2,17.8,21.5,12.6,89.7,0.6000000000000014,15,6,1,2024-11-24 15:40:00,40.0
APT_201,cuisine,17.7,18.2,21.5,13.2,58.0,0.5,11,5,1,2024-12-07 11:00:00,40.0
APT_201,cuisine,17.2,17.7,21.5,12.8,51.0,0.5,12,6,1,2024-12-08 12:30:00,30.0
APT_201,cuisine,17.0,18.0,21.5,11.6,79.3,1.0,10,5,1,2024-12-14 10:40:00,50.0
APT_201,cuisine,17.3,17.7,21.5,12.9,72.0,0.3999999999999986,12,5,1,2024-12-14 12:00:00,30.0
APT_201,cuisine,17.0,17.5,21.5,14.2,58.0,0.5,13,5,1,2024-12-14 13:30:00,40.0
APT_201,cuisine,17.4,18.2,21.5,13.8,63.0,0.8000000000000007,14,6,1,2024-12-15 14:30:00,100.0
APT_201,cuisine,17.0,18.0,21.5,12.4,48.5,1.0,10,5,1,2024-12-21 10:50:00,60.0
APT_201,cuisine,18.3,18.6,21.5,14.6,52.7,0.3000000000000007,15,6,1,2024-12-22 15:20:00,40.0
APT_201,cuisine,16.8,17.1,21.5,13.6,53.0,0.3000000000000007,10,5,1,2024-12-28 10:20:00,20.0
APT_201,cuisine,17.6,18.1,21.5,14.7,53.0,0.5,10,5,1,2024-12-28 10:50:00,30.0
APT_201,cuisine,18.2,18.8,21.5,15.4,58.0,0.6000000000000014,13,5,1,2024-12-28 13:30:00,60.0
APT_201,cuisine,18.3,18.6,21.5,15.4,45.5,0.3000000000000007,11,6,1,2024-12-29 11:30:00,30.0
APT_201,cuisine,17.8,18.1,21.5,12.8,68.7,0.3000000000000007,15,6,1,2024-12-29 15:20:00,40.0
APT_201,cuisine,16.8,17.1,21.5,12.0,44.0,0.3000000000000007,11,5,1,2025-01-04 11:00:00,60.0
APT_201,cuisine,16.8,17.2,21.5,11.6,50.0,0.3999999999999986,14,5,1,2025-01-04 14:00:00,100.0
APT_201,cuisine,17.0,17.7,21.5,14.3,41.0,0.6999999999999993,11,5,1,2025-01-18 11:00:00,30.0
APT_201,cuisine,18.0,18.5,21.5,15.4,38.3,0.5,11,5,1,2025-01-18 11:40:00,30.0
APT_201,cuisine,17.3,18.7,21.5,14.6,53.0,1.3999999999999986,14,5,1,2025-01-18 14:20:00,110.0
APT_201,cuisine,17.4,17.9,21.5,13.5,58.8,0.5,14,6,1,2025-01-19 14:50:00,60.0
APT_201,cuisine,18.2,18.5,21.5,13.6,87.2,0.3000000000000007,14,5,1,2025-01-25 14:50:00,50.0
APT_201,cuisine,17.9,18.7,21.5,15.0,50.0,0.8000000000000007,11,6,1,2025-01-26 11:00:00,50.0
APT_201,salon,18.8,19.2,21.5,15.0,72.8,0.3999999999999986,10,5,1,2024-11-16 10:50:00,100.0
APT_201,salon,18.5,18.8,21.5,13.1,61.7,0.3000000000000007,11,6,1,2024-12-01 11:20:00,60.0
APT_201,salon,17.7,18.0,21.5,12.8,50.0,0.3000000000000007,12,6,1,2024-12-08 12:20:00,40.0
APT_201,salon,18.0,18.7,21.5,14.4,53.0,0.6999999999999993,14,5,1,2024-12-14 14:00:00,80.0
APT_201,salon,18.8,19.1,21.5,14.4,51.5,0.3000000000000007,12,6,1,2024-12-15 12:30:00,40.0
APT_201,salon,18.5,18.9,21.5,14.0,53.0,0.3999999999999986,10,5,1,2024-12-28 10:30:00,70.0
APT_201,salon,18.5,18.8,21.5,13.7,57.0,0.3000000000000007,10,6,1,2024-12-29 10:10:00,50.0
APT_201,salon,18.9,19.3,21.5,15.3,46.5,0.40000000000000213,11,6,1,2024-12-29 11:10:00,110.0
APT_201,salon,18.1,18.6,21.5,11.8,46.5,0.5,10,5,1,2025-01-04 10:50:00,110.0
APT_201,salon,18.2,18.5,21.5,13.2,59.0,0.3000000000000007,15,6,1,2025-01-19 15:30:00,40.0
APT_201,salon,18.8,19.1,21.5,13.9,74.3,0.3000000000000007,10,5,1,2025-01-25 10:10:00,100.0
APT_201,salon,18.5,18.9,21.5,14.5,54.7,0.3999999999999986,12,6,1,2025-01-26 12:40:00,60.0
APT_201,sdb,19.8,20.3,21.5,19.4,55.0,0.5,10,5,1,2024-11-02 10:30:00,90.0
APT_201,sdb,20.2,20.5,21.5,20.6,58.0,0.3000000000000007,11,6,1,2024-11-03 11:40:00,50.0
APT_201,sdb,19.3,20.0,21.5,18.7,51.3,0.6999999999999993,10,5,1,2024-11-09 10:10:00,110.0
APT_201,sdb,19.3,19.6,21.5,18.8,57.7,0.3000000000000007,10,6,1,2024-11-10 10:10:00,50.0
APT_201,sdb,18.6,19.0,21.5,15.0,59.5,0.3999999999999986,10,6,1,2024-11-17 10:30:00,50.0
APT_201,sdb,18.3,18.6,21.5,13.1,67.0,0.3000000000000007,11,5,1,2024-11-30 11:20:00,70.0
APT_201,sdb,18.1,18.5,21.5,12.8,60.5,0.3999999999999986,10,6,1,2024-12-01 10:30:00,50.0
APT_201,sdb,18.3,18.6,21.5,13.3,61.3,0.3000000000000007,11,6,1,2024-12-01 11:40:00,50.0
APT_201,sdb,18.1,18.5,21.5,13.1,61.0,0.3999999999999986,12,5,1,2024-12-07 12:00:00,60.0
APT_201,sdb,17.6,18.0,21.5,10.6,52.5,0.3999999999999986,10,6,1,2024-12-08 10:10:00,60.0
APT_201,sdb,18.2,18.8,21.5,11.9,78.0,0.6000000000000014,11,5,1,2024-12-14 11:00:00,100.0
APT_201,sdb,18.0,18.4,21.5,14.6,51.7,0.3999999999999986,12,6,1,2024-12-15 12:40:00,50.0
APT_201,sdb,18.2,18.5,21.5,13.4,67.0,0.3000000000000007,14,6,1,2024-12-15 14:50:00,110.0
APT_201,sdb,18.3,19.0,21.5,13.6,53.0,0.6999999999999993,10,5,1,2024-12-28 10:20:00,70.0
APT_201,sdb,17.7,18.3,21.5,12.0,44.3,0.6000000000000014,11,5,1,2025-01-04 11:10:00,50.0
APT_201,sdb,17.6,18.5,21.5,11.8,50.0,0.8999999999999986,13,5,1,2025-01-04 13:00:00,110.0
APT_201,sdb,17.9,18.2,21.5,12.8,79.5,0.3000000000000007,10,6,1,2025-01-05 10:10:00,40.0
APT_201,sdb,18.5,18.9,21.5,13.3,82.0,0.3999999999999986,11,6,1,2025-01-05 11:00:00,90.0
APT_201,sdb,17.7,18.1,21.5,11.0,52.0,0.40000000000000213,11,6,1,2025-01-12 11:00:00,60.0
APT_201,sdb,18.5,18.8,21.5,13.0,42.0,0.3000000000000007,10,5,1,2025-01-18 10:30:00,60.0
APT_201,sdb,18.4,18.7,21.5,13.3,62.5,0.3000000000000007,13,6,1,2025-01-19 13:50:00,80.0
APT_201,sdb,18.8,19.3,21.5,14.3,86.3,0.5,12,5,1,2025-01-25 12:10:00,100.0
APT_202,sdb,22.5,23.0,23.0,19.2,49.0,0.5,10,3,0,2024-11-07 10:20:00,20.0
APT_202,sdb,22.6,23.0,23.0,18.8,57.0,0.3999999999999986,10,6,1,2024-11-10 10:30:00,30.0
APT_202,sdb,19.6,20.0,23.0,9.1,75.2,0.3999999999999986,13,3,0,2024-11-21 13:50:00,100.0
APT_202,sdb,20.8,21.4,23.0,12.6,59.5,0.5999999999999979,10,6,1,2024-12-01 10:10:00,60.0
APT_202,sdb,20.1,20.6,23.0,14.0,86.0,0.5,14,3,0,2024-12-19 14:00:00,70.0
APT_202,sdb,21.4,21.7,23.0,15.2,61.0,0.3000000000000007,11,6,1,2024-12-22 11:00:00,50.0
APT_202,sdb,18.6,19.2,23.0,10.1,41.7,0.5999999999999979,15,3,0,2025-01-16 15:50:00,50.0
APT_202,sdb,21.7,22.1,23.0,14.1,45.7,0.40000000000000213,10,6,1,2025-01-19 10:50:00,40.0
APT_202,sdb,19.3,20.1,23.0,11.9,92.3,0.8000000000000007,14,3,0,2025-01-23 14:20:00,80.0
APT_202,studio,21.4,21.8,23.0,15.0,61.7,0.40000000000000213,10,6,1,2024-11-17 10:40:00,100.0
APT_202,studio,19.4,19.9,23.0,13.0,88.7,0.5,14,6,1,2024-11-24 14:40:00,50.0
APT_202,studio,20.0,21.1,23.0,12.6,59.5,1.1000000000000014,10,6,1,2024-12-01 10:10:00,60.0
APT_202,studio,20.3,21.0,23.0,14.1,57.7,0.6999999999999993,12,6,1,2024-12-01 12:50:00,80.0
APT_202,studio,19.3,19.6,23.0,13.8,86.0,0.3000000000000007,14,3,0,2024-12-19 14:50:00,30.0
APT_202,studio,20.0,20.3,23.0,13.4,86.0,0.3000000000000007,15,3,0,2024-12-19 15:30:00,60.0
APT_202,studio,20.3,20.9,23.0,14.7,66.3,0.5999999999999979,13,6,1,2024-12-22 13:40:00,70.0
APT_202,studio,19.7,20.2,23.0,13.5,75.3,0.5,14,3,0,2025-01-02 14:40:00,50.0
APT_202,studio,21.7,22.1,23.0,13.8,47.3,0.40000000000000213,10,6,1,2025-01-19 10:40:00,70.0
APT_202,studio,21.0,21.5,23.0,15.0,50.0,0.5,11,6,1,2025-01-26 11:00:00,40.0
APT_203,chambre_1,21.2,22.0,22.0,19.0,62.0,0.8000000000000007,8,4,0,2024-11-01 08:50:00,60.0
APT_203,chambre_1,21.6,22.0,22.0,16.5,84.3,0.3999999999999986,17,5,1,2024-11-02 17:10:00,60.0
APT_203,chambre_1,21.9,22.3,22.0,19.3,46.0,0.40000000000000213,12,3,0,2024-11-07 12:00:00,10.0
APT_203,chambre_1,21.4,22.0,22.0,19.4,41.2,0.6000000000000014,10,4,0,2024-11-08 10:50:00,10.0
APT_203,chambre_1,20.7,21.0,22.0,16.0,61.3,0.3000000000000007,8,5,1,2024-11-09 08:20:00,100.0
APT_203,chambre_1,21.5,22.3,22.0,18.5,51.0,0.8000000000000007,12,5,1,2024-11-09 12:00:00,20.0
APT_203,chambre_1,21.1,21.8,22.0,18.6,58.3,0.6999999999999993,10,0,0,2024-11-11 10:20:00,40.0
APT_203,chambre_1,17.8,22.2,22.0,12.5,82.0,4.399999999999999,12,1,0,2024-11-12 12:00:00,80.0
APT_203,chambre_1,21.0,22.1,22.0,16.5,38.0,1.1000000000000014,11,2,0,2024-11-13 11:00:00,30.0
APT_203,chambre_1,21.7,22.0,22.0,13.6,62.0,0.3000000000000007,16,2,0,2024-11-13 16:00:00,10.0
APT_203,chambre_1,19.4,22.1,22.0,15.8,38.0,2.700000000000003,12,3,0,2024-11-14 12:00:00,50.0
APT_203,chambre_1,20.1,20.7,22.0,14.7,48.3,0.5999999999999979,10,4,0,2024-11-15 10:40:00,30.0
APT_203,chambre_1,21.1,22.1,22.0,14.7,50.5,1.0,11,4,0,2024-11-15 11:30:00,30.0
APT_203,chambre_1,21.5,22.0,22.0,12.9,73.0,0.5,16,4,0,2024-11-15 16:00:00,20.0
APT_203,chambre_1,18.8,22.0,22.0,15.2,74.0,3.1999999999999993,12,5,1,2024-11-16 12:00:00,60.0
APT_203,chambre_1,21.8,22.1,22.0,13.2,79.0,0.3000000000000007,16,5,1,2024-11-16 16:00:00,10.0
APT_203,chambre_1,20.4,21.3,22.0,15.1,63.8,0.9000000000000021,10,6,1,2024-11-17 10:50:00,30.0
APT_203,chambre_1,21.6,22.0,22.0,15.4,70.0,0.3999999999999986,12,6,1,2024-11-17 12:00:00,10.0
APT_203,chambre_1,21.9,22.2,22.0,14.6,79.7,0.3000000000000007,14,6,1,2024-11-17 14:40:00,10.0
APT_203,chambre_1,20.7,21.3,22.0,16.7,65.7,0.6000000000000014,10,0,0,2024-11-18 10:40:00,30.0
APT_203,chambre_1,19.4,22.1,22.0,17.4,67.0,2.700000000000003,12,1,0,2024-11-19 12:00:00,50.0
APT_203,chambre_1,21.5,22.0,22.0,15.8,62.0,0.5,6,2,0,2024-11-20 06:40:00,90.0
APT_203,chambre_1,21.2,21.6,22.0,16.2,36.0,0.40000000000000213,11,2,0,2024-11-20 11:30:00,20.0
APT_203,chambre_1,21.9,22.2,22.0,14.7,31.7,0.3000000000000007,15,2,0,2024-11-20 15:20:00,10.0
APT_203,chambre_1,21.6,22.0,22.0,9.4,78.0,0.3999999999999986,14,3,0,2024-11-21 14:30:00,30.0
APT_203,chambre_1,21.6,22.0,22.0,9.7,83.0,0.3999999999999986,15,3,0,2024-11-21 15:20:00,20.0
APT_203,chambre_1,21.7,22.0,22.0,9.7,87.0,0.3000000000000007,16,3,0,2024-11-21 16:00:00,20.0
APT_203,chambre_1,19.5,21.1,22.0,15.0,36.5,1.6000000000000014,10,4,0,2024-11-22 10:50:00,40.0
APT_203,chambre_1,21.4,22.1,22.0,15.6,25.8,0.7000000000000028,11,4,0,2024-11-22 11:50:00,20.0
APT_203,chambre_1,21.7,22.0,22.0,11.9,31.0,0.3000000000000007,15,4,0,2024-11-22 15:30:00,20.0
APT_203,chambre_1,21.7,22.0,22.0,10.5,32.8,0.3000000000000007,16,4,0,2024-11-22 16:10:00,20.0
APT_203,chambre_1,17.5,22.1,22.0,12.9,46.0,4.600000000000001,12,5,1,2024-11-23 12:00:00,90.0
APT_203,chambre_1,21.8,22.1,22.0,12.6,46.8,0.3000000000000007,14,5,1,2024-11-23 14:10:00,10.0
APT_203,chambre_1,21.6,22.0,22.0,10.7,62.0,0.3999999999999986,15,5,1,2024-11-23 15:40:00,20.0
APT_203,chambre_1,21.7,22.0,22.0,10.0,65.0,0.3000000000000007,16,5,1,2024-11-23 16:20:00,20.0
APT_203,chambre_1,20.0,22.1,22.0,13.2,88.0,2.1000000000000014,10,6,1,2024-11-24 10:40:00,60.0
APT_203,chambre_1,20.7,22.1,22.0,13.0,88.7,1.4000000000000021,13,6,1,2024-11-24 13:20:00,40.0
APT_203,chambre_1,21.9,22.2,22.0,13.1,88.3,0.3000000000000007,14,6,1,2024-11-24 14:20:00,10.0
APT_203,chambre_1,21.6,22.2,22.0,12.6,89.7,0.5999999999999979,15,6,1,2024-11-24 15:40:00,20.0
APT_203,chambre_1,21.9,22.2,22.0,12.1,89.3,0.3000000000000007,16,6,1,2024-11-24 16:20:00,10.0
APT_203,chambre_1,21.7,22.0,22.0,15.4,66.0,0.3000000000000007,12,0,0,2024-11-25 12:00:00,10.0
APT_203,chambre_1,19.5,22.1,22.0,16.0,78.0,2.6000000000000014,12,1,0,2024-11-26 12:00:00,50.0
APT_203,chambre_1,21.8,22.1,22.0,13.9,91.3,0.3000000000000007,16,1,0,2024-11-26 16:40:00,10.0
APT_203,chambre_1,20.9,21.6,22.0,15.2,75.0,0.7000000000000028,11,2,0,2024-11-27 11:00:00,30.0
APT_203,chambre_1,21.9,22.2,22.0,15.1,75.7,0.3000000000000007,11,2,0,2024-11-27 11:40:00,10.0
APT_203,chambre_1,21.8,22.1,22.0,14.4,82.0,0.3000000000000007,15,2,0,2024-11-27 15:10:00,10.0
APT_203,chambre_1,21.8,22.1,22.0,12.9,87.0,0.3000000000000007,16,2,0,2024-11-27 16:40:00,10.0
APT_203,chambre_1,18.7,22.2,22.0,13.7,80.0,3.5,12,3,0,2024-11-28 12:00:00,70.0
APT_203,chambre_1,21.8,22.1,22.0,13.1,80.3,0.3000000000000007,14,3,0,2024-11-28 14:40:00,10.0
APT_203,chambre_1,21.8,22.1,22.0,11.9,86.0,0.3000000000000007,16,3,0,2024-11-28 16:00:00,10.0
APT_203,chambre_1,21.8,22.2,22.0,11.9,85.0,0.3999999999999986,16,3,0,2024-11-28 16:30:00,20.0
APT_203,chambre_1,17.6,22.1,22.0,13.0,69.0,4.5,12,5,1,2024-11-30 12:00:00,80.0
APT_203,chambre_1,21.9,22.2,22.0,12.0,73.0,0.3000000000000007,15,5,1,2024-11-30 15:10:00,10.0
APT_203,chambre_1,21.6,22.1,22.0,10.6,78.0,0.5,16,5,1,2024-11-30 16:10:00,20.0
APT_203,chambre_1,19.2,22.1,22.0,12.8,61.0,2.900000000000002,10,6,1,2024-12-01 10:40:00,60.0
APT_203,chambre_1,21.8,22.2,22.0,13.7,59.7,0.3999999999999986,12,6,1,2024-12-01 12:20:00,10.0
APT_203,chambre_1,21.4,22.0,22.0,11.6,73.2,0.6000000000000014,15,6,1,2024-12-01 15:50:00,30.0
APT_203,chambre_1,18.4,20.5,22.0,13.4,46.5,2.1000000000000014,10,0,0,2024-12-02 10:10:00,60.0
APT_203,chambre_1,21.3,22.0,22.0,14.0,39.8,0.6999999999999993,11,0,0,2024-12-02 11:50:00,30.0
APT_203,chambre_1,21.7,22.0,22.0,12.3,64.0,0.3000000000000007,15,0,0,2024-12-02 15:30:00,10.0
APT_203,chambre_1,21.5,22.0,22.0,10.8,67.5,0.5,16,0,0,2024-12-02 16:30:00,20.0
APT_203,chambre_1,17.7,22.1,22.0,14.0,63.0,4.400000000000002,12,1,0,2024-12-03 12:00:00,80.0
APT_203,chambre_1,21.7,22.2,22.0,12.1,82.5,0.5,15,1,0,2024-12-03 15:50:00,20.0
APT_203,chambre_1,19.5,22.1,22.0,12.6,56.8,2.6000000000000014,10,2,0,2024-12-04 10:10:00,80.0
APT_203,chambre_1,21.6,22.0,22.0,14.0,58.0,0.3999999999999986,12,2,0,2024-12-04 12:00:00,10.0
APT_203,chambre_1,21.7,22.1,22.0,14.5,63.0,0.40000000000000213,13,2,0,2024-12-04 13:00:00,10.0
APT_203,chambre_1,21.8,22.1,22.0,12.8,80.0,0.3000000000000007,15,2,0,2024-12-04 15:10:00,10.0
APT_203,chambre_1,21.6,22.1,22.0,10.9,81.0,0.5,16,2,0,2024-12-04 16:30:00,20.0
APT_203,chambre_1,17.1,22.0,22.0,12.1,45.0,4.899999999999999,12,3,0,2024-12-05 12:00:00,100.0
APT_203,chambre_1,21.5,22.0,22.0,10.4,70.0,0.5,16,3,0,2024-12-05 16:20:00,20.0
APT_203,chambre_1,21.1,21.5,22.0,13.6,62.7,0.3999999999999986,11,4,0,2024-12-06 11:20:00,30.0
APT_203,chambre_1,21.9,22.2,22.0,13.4,74.5,0.3000000000000007,12,4,0,2024-12-06 12:30:00,10.0
APT_203,chambre_1,21.8,22.1,22.0,12.7,82.7,0.3000000000000007,13,4,0,2024-12-06 13:50:00,10.0
APT_203,chambre_1,21.7,22.0,22.0,12.8,83.0,0.3000000000000007,14,4,0,2024-12-06 14:30:00,10.0
APT_203,chambre_1,21.6,22.1,22.0,11.0,86.5,0.5,16,4,0,2024-12-06 16:10:00,20.0
APT_203,chambre_1,17.4,22.1,22.0,13.1,61.0,4.700000000000003,12,5,1,2024-12-07 12:00:00,80.0
APT_203,chambre_1,21.8,22.1,22.0,11.7,80.7,0.3000000000000007,14,5,1,2024-12-07 14:50:00,20.0
APT_203,chambre_1,21.9,22.2,22.0,11.3,81.5,0.3000000000000007,15,5,1,2024-12-07 15:30:00,10.0
APT_203,chambre_1,21.9,22.2,22.0,11.1,81.0,0.3000000000000007,16,5,1,2024-12-07 16:00:00,10.0
APT_203,chambre_1,18.8,21.2,22.0,11.5,50.0,2.3999999999999986,11,6,1,2024-12-08 11:00:00,70.0
APT_203,chambre_1,21.7,22.0,22.0,12.9,54.0,0.3000000000000007,13,6,1,2024-12-08 13:00:00,10.0
APT_203,chambre_1,21.7,22.0,22.0,11.7,59.3,0.3000000000000007,14,6,1,2024-12-08 14:20:00,20.0
APT_203,chambre_1,21.4,22.0,22.0,10.3,66.7,0.6000000000000014,15,6,1,2024-12-08 15:20:00,30.0
APT_203,chambre_1,21.6,22.0,22.0,9.0,72.3,0.3999999999999986,16,6,1,2024-12-08 16:10:00,30.0
APT_203,chambre_1,20.6,21.0,22.0,11.7,50.0,0.3999999999999986,11,0,0,2024-12-09 11:00:00,30.0
APT_203,chambre_1,21.3,22.0,22.0,11.7,52.7,0.6999999999999993,11,0,0,2024-12-09 11:40:00,30.0
APT_203,chambre_1,21.4,22.0,22.0,11.8,59.3,0.6000000000000014,12,0,0,2024-12-09 12:40:00,20.0
